CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
59523.0,54.0,Male,58.0,12.0,10.0,21.0,Basic,Quarterly,808.0,2.0,1.0
122910.0,39.0,Female,39.0,26.0,10.0,24.0,Standard,Monthly,824.0,29.0,1.0
93291.0,46.0,Female,3.0,19.0,2.0,13.0,Standard,Annual,242.0,10.0,1.0
320200.0,34.0,Male,7.0,5.0,0.0,16.0,Standard,Quarterly,627.31,27.0,0.0
11833.0,22.0,Female,58.0,26.0,7.0,13.0,Standard,Quarterly,893.0,20.0,1.0
161314.0,40.0,Male,51.0,14.0,6.0,1.0,Standard,Quarterly,621.0,20.0,1.0
72206.0,64.0,Female,13.0,14.0,7.0,24.0,Standard,Monthly,940.0,15.0,1.0
111917.0,20.0,Female,36.0,21.0,5.0,18.0,Standard,Annual,889.0,10.0,1.0
203714.0,46.0,Male,51.0,30.0,7.0,30.0,Standard,Annual,177.0,27.0,1.0
190445.0,53.0,Female,1.0,17.0,9.0,25.0,Standard,Monthly,412.0,18.0,1.0
410931.0,47.0,Female,13.0,24.0,4.0,17.0,Basic,Annual,635.0,1.0,0.0
325675.0,47.0,Female,6.0,18.0,1.0,10.0,Premium,Quarterly,679.76,11.0,0.0
311893.0,34.0,Male,58.0,27.0,0.0,16.0,Standard,Annual,936.94,11.0,0.0
41980.0,31.0,Male,7.0,20.0,4.0,19.0,Basic,Monthly,583.0,18.0,1.0
231202.0,64.0,Female,38.0,5.0,6.0,18.0,Standard,Monthly,929.65,12.0,1.0
42773.0,35.0,Female,59.0,9.0,1.0,22.0,Premium,Quarterly,449.0,2.0,1.0
195566.0,20.0,Female,48.0,13.0,0.0,16.0,Premium,Annual,204.0,16.0,1.0
219832.0,41.0,Female,36.0,21.0,1.0,27.0,Premium,Quarterly,817.39,20.0,1.0
435897.0,19.0,Male,34.0,29.0,1.0,6.0,Standard,Quarterly,635.29,4.0,0.0
100886.0,37.0,Female,35.0,6.0,4.0,18.0,Premium,Annual,244.0,29.0,1.0
352809.0,39.0,Female,7.0,15.0,3.0,0.0,Premium,Annual,619.06,14.0,0.0
295437.0,48.0,Male,56.0,10.0,1.0,7.0,Standard,Quarterly,924.01,14.0,0.0
106429.0,19.0,Male,28.0,28.0,2.0,2.0,Premium,Annual,444.0,27.0,1.0
196895.0,60.0,Female,7.0,13.0,7.0,20.0,Premium,Annual,912.0,23.0,1.0
128055.0,31.0,Female,22.0,4.0,5.0,7.0,Premium,Monthly,600.0,14.0,1.0
52490.0,48.0,Male,37.0,7.0,8.0,5.0,Basic,Quarterly,606.0,10.0,1.0
383636.0,28.0,Female,9.0,6.0,0.0,0.0,Premium,Quarterly,623.07,5.0,0.0
62992.0,38.0,Male,35.0,19.0,4.0,17.0,Basic,Quarterly,468.0,16.0,1.0
407403.0,32.0,Male,33.0,11.0,1.0,2.0,Standard,Quarterly,539.96,15.0,0.0
257208.0,64.0,Male,57.0,18.0,2.0,26.0,Standard,Annual,924.88,9.0,1.0
278187.0,21.0,Male,28.0,16.0,0.0,12.0,Premium,Quarterly,878.04,5.0,0.0
62174.0,29.0,Male,43.0,8.0,10.0,19.0,Basic,Quarterly,530.0,25.0,1.0
292131.0,50.0,Female,7.0,21.0,2.0,15.0,Basic,Quarterly,718.12,5.0,0.0
229851.0,32.0,Male,59.0,9.0,10.0,17.0,Premium,Annual,953.57,27.0,1.0
32637.0,23.0,Female,55.0,22.0,10.0,29.0,Standard,Annual,928.0,22.0,1.0
168761.0,20.0,Female,54.0,10.0,7.0,17.0,Basic,Quarterly,889.0,6.0,1.0
77932.0,28.0,Male,46.0,28.0,6.0,17.0,Basic,Quarterly,535.0,14.0,1.0
291178.0,25.0,Female,44.0,2.0,2.0,13.0,Basic,Quarterly,904.49,1.0,0.0
326320.0,47.0,Male,39.0,6.0,1.0,12.0,Standard,Annual,737.46,23.0,0.0
150786.0,61.0,Male,6.0,24.0,1.0,2.0,Basic,Quarterly,970.0,1.0,1.0
8415.0,28.0,Male,11.0,11.0,6.0,30.0,Standard,Annual,573.0,6.0,1.0
243230.0,25.0,Male,33.0,23.0,8.0,16.0,Standard,Annual,374.53,6.0,1.0
19056.0,62.0,Male,34.0,26.0,3.0,29.0,Basic,Annual,677.0,5.0,1.0
157889.0,36.0,Male,6.0,1.0,7.0,9.0,Standard,Quarterly,754.0,13.0,1.0
308959.0,27.0,Male,7.0,20.0,1.0,0.0,Standard,Annual,759.38,22.0,0.0
83316.0,31.0,Female,6.0,10.0,3.0,3.0,Standard,Annual,145.0,6.0,1.0
155371.0,44.0,Female,55.0,11.0,10.0,29.0,Premium,Monthly,645.0,14.0,1.0
82266.0,49.0,Female,8.0,8.0,9.0,25.0,Basic,Monthly,639.0,8.0,1.0
346690.0,36.0,Female,52.0,25.0,3.0,20.0,Standard,Annual,507.6,12.0,0.0
274185.0,43.0,Male,6.0,24.0,4.0,0.0,Standard,Quarterly,547.93,18.0,0.0
302281.0,32.0,Male,40.0,2.0,0.0,6.0,Premium,Annual,732.59,17.0,0.0
338534.0,48.0,Male,24.0,19.0,0.0,10.0,Basic,Quarterly,985.62,15.0,0.0
194446.0,21.0,Male,13.0,18.0,9.0,3.0,Premium,Annual,169.0,14.0,1.0
416513.0,45.0,Male,6.0,30.0,0.0,20.0,Basic,Annual,508.96,28.0,0.0
272416.0,35.0,Male,2.0,6.0,0.0,18.0,Standard,Quarterly,971.07,3.0,0.0
406279.0,22.0,Female,49.0,24.0,1.0,2.0,Standard,Quarterly,930.55,3.0,0.0
179767.0,42.0,Male,57.0,15.0,0.0,0.0,Premium,Annual,243.0,30.0,1.0
10899.0,42.0,Female,30.0,20.0,9.0,21.0,Basic,Monthly,340.0,30.0,1.0
330248.0,41.0,Male,44.0,21.0,3.0,15.0,Premium,Quarterly,747.83,7.0,0.0
154266.0,34.0,Male,48.0,22.0,2.0,9.0,Premium,Monthly,871.0,10.0,1.0
419813.0,47.0,Male,13.0,18.0,4.0,8.0,Premium,Annual,884.28,9.0,0.0
407964.0,42.0,Male,45.0,6.0,1.0,2.0,Standard,Annual,573.86,2.0,0.0
123040.0,58.0,Female,36.0,3.0,5.0,18.0,Premium,Monthly,484.0,18.0,1.0
125663.0,58.0,Female,35.0,4.0,4.0,6.0,Standard,Monthly,845.0,12.0,1.0
400223.0,31.0,Male,57.0,6.0,2.0,18.0,Premium,Annual,729.08,8.0,0.0
226216.0,64.0,Female,41.0,14.0,3.0,9.0,Basic,Annual,258.53,13.0,1.0
292773.0,45.0,Male,7.0,19.0,0.0,11.0,Standard,Annual,859.02,22.0,0.0
97402.0,22.0,Male,34.0,14.0,0.0,21.0,Premium,Monthly,929.0,12.0,1.0
112934.0,27.0,Female,8.0,10.0,2.0,23.0,Standard,Annual,866.0,25.0,1.0
91556.0,20.0,Female,1.0,18.0,10.0,6.0,Premium,Quarterly,870.0,17.0,1.0
50929.0,19.0,Female,21.0,12.0,2.0,26.0,Basic,Monthly,711.0,2.0,1.0
10974.0,38.0,Female,24.0,25.0,5.0,25.0,Standard,Annual,997.0,2.0,1.0
140696.0,30.0,Male,10.0,14.0,7.0,11.0,Premium,Monthly,441.0,16.0,1.0
100728.0,46.0,Female,13.0,7.0,4.0,3.0,Premium,Quarterly,499.0,17.0,1.0
54115.0,27.0,Male,20.0,4.0,7.0,13.0,Basic,Annual,821.0,11.0,1.0
371061.0,42.0,Male,24.0,20.0,2.0,7.0,Premium,Quarterly,550.79,23.0,0.0
86662.0,47.0,Female,19.0,9.0,8.0,7.0,Basic,Monthly,424.0,12.0,1.0
15647.0,34.0,Female,20.0,17.0,0.0,26.0,Premium,Monthly,616.0,26.0,1.0
57114.0,29.0,Male,21.0,15.0,1.0,4.0,Premium,Monthly,497.0,9.0,1.0
94953.0,20.0,Female,13.0,28.0,5.0,24.0,Basic,Quarterly,797.0,7.0,1.0
46577.0,63.0,Male,44.0,18.0,8.0,29.0,Standard,Monthly,197.0,6.0,1.0
419249.0,41.0,Male,42.0,3.0,0.0,0.0,Premium,Annual,579.98,12.0,0.0
61903.0,58.0,Female,50.0,11.0,0.0,0.0,Standard,Monthly,358.0,25.0,1.0
86685.0,41.0,Male,33.0,29.0,1.0,11.0,Standard,Monthly,312.0,9.0,1.0
11982.0,44.0,Female,11.0,7.0,0.0,1.0,Basic,Monthly,704.0,2.0,1.0
200963.0,28.0,Female,2.0,15.0,10.0,3.0,Standard,Quarterly,114.0,22.0,1.0
7295.0,48.0,Female,4.0,3.0,7.0,23.0,Standard,Quarterly,169.0,30.0,1.0
376425.0,30.0,Male,24.0,21.0,2.0,19.0,Standard,Annual,940.35,20.0,0.0
443598.0,46.0,Female,38.0,15.0,0.0,19.0,Basic,Quarterly,556.62,3.0,0.0
165538.0,25.0,Female,57.0,23.0,3.0,11.0,Basic,Monthly,110.0,3.0,1.0
429668.0,36.0,Female,44.0,23.0,2.0,18.0,Standard,Quarterly,925.84,3.0,0.0
96796.0,37.0,Female,44.0,27.0,3.0,1.0,Basic,Quarterly,403.0,19.0,1.0
14138.0,62.0,Female,15.0,7.0,10.0,21.0,Basic,Quarterly,675.0,30.0,1.0
75963.0,57.0,Male,57.0,15.0,3.0,14.0,Standard,Quarterly,728.0,15.0,1.0
43315.0,23.0,Female,57.0,10.0,1.0,19.0,Basic,Quarterly,276.0,22.0,1.0
442904.0,47.0,Male,3.0,7.0,3.0,3.0,Premium,Quarterly,600.47,22.0,0.0
70309.0,49.0,Female,19.0,9.0,2.0,29.0,Premium,Annual,715.0,8.0,1.0
251822.0,55.0,Female,7.0,18.0,2.0,4.0,Premium,Annual,230.86,16.0,1.0
250836.0,46.0,Female,20.0,7.0,8.0,11.0,Premium,Annual,689.42,25.0,1.0
275484.0,47.0,Male,47.0,22.0,0.0,5.0,Standard,Quarterly,606.31,29.0,0.0
435044.0,25.0,Male,15.0,12.0,0.0,8.0,Standard,Quarterly,780.83,3.0,0.0
119792.0,49.0,Male,43.0,13.0,3.0,4.0,Standard,Monthly,706.0,14.0,1.0
328892.0,30.0,Male,9.0,15.0,0.0,18.0,Basic,Annual,953.89,4.0,0.0
384291.0,43.0,Male,29.0,28.0,3.0,8.0,Standard,Annual,662.01,1.0,0.0
335701.0,20.0,Male,50.0,15.0,0.0,0.0,Standard,Quarterly,550.78,12.0,0.0
23442.0,62.0,Female,55.0,7.0,2.0,6.0,Basic,Monthly,328.0,4.0,1.0
376201.0,45.0,Male,31.0,20.0,4.0,7.0,Standard,Annual,865.0,27.0,0.0
294453.0,31.0,Male,51.0,15.0,2.0,7.0,Premium,Quarterly,835.93,7.0,0.0
27391.0,57.0,Male,22.0,30.0,1.0,14.0,Basic,Monthly,799.0,27.0,1.0
152212.0,65.0,Female,45.0,18.0,3.0,4.0,Basic,Monthly,614.0,11.0,1.0
294991.0,40.0,Male,36.0,23.0,3.0,3.0,Premium,Annual,521.61,5.0,0.0
403047.0,50.0,Female,40.0,26.0,4.0,13.0,Basic,Annual,667.46,3.0,0.0
273468.0,18.0,Female,41.0,27.0,1.0,19.0,Standard,Quarterly,572.74,13.0,0.0
346013.0,43.0,Female,3.0,17.0,3.0,5.0,Standard,Annual,877.37,6.0,0.0
48769.0,40.0,Female,46.0,23.0,0.0,18.0,Premium,Annual,581.0,27.0,1.0
82278.0,23.0,Female,30.0,1.0,6.0,10.0,Premium,Quarterly,555.0,12.0,1.0
343099.0,33.0,Female,52.0,10.0,0.0,9.0,Standard,Quarterly,939.32,14.0,0.0
369004.0,38.0,Female,15.0,25.0,1.0,9.0,Basic,Quarterly,709.89,1.0,0.0
341009.0,28.0,Male,36.0,8.0,1.0,18.0,Premium,Annual,521.02,24.0,0.0
63945.0,29.0,Female,52.0,29.0,6.0,15.0,Standard,Monthly,783.0,8.0,1.0
54917.0,57.0,Female,12.0,7.0,10.0,26.0,Standard,Quarterly,294.0,12.0,1.0
14536.0,65.0,Male,38.0,18.0,8.0,18.0,Standard,Quarterly,675.0,22.0,1.0
50101.0,32.0,Male,5.0,28.0,3.0,11.0,Premium,Annual,303.0,22.0,1.0
58126.0,55.0,Female,54.0,22.0,6.0,22.0,Premium,Annual,654.0,13.0,1.0
191708.0,44.0,Male,37.0,23.0,2.0,19.0,Basic,Quarterly,684.0,22.0,0.0
440062.0,39.0,Male,59.0,25.0,0.0,14.0,Premium,Quarterly,997.88,13.0,0.0
374816.0,50.0,Female,35.0,15.0,1.0,8.0,Standard,Quarterly,546.6,11.0,0.0
175829.0,25.0,Female,9.0,22.0,8.0,27.0,Standard,Annual,989.0,13.0,1.0
7781.0,23.0,Female,59.0,29.0,8.0,29.0,Basic,Annual,566.0,4.0,1.0
287421.0,36.0,Male,37.0,3.0,2.0,9.0,Premium,Annual,992.63,28.0,0.0
171635.0,38.0,Female,45.0,10.0,5.0,4.0,Premium,Quarterly,557.0,5.0,1.0
340653.0,37.0,Male,10.0,29.0,2.0,16.0,Basic,Annual,846.84,7.0,0.0
21651.0,24.0,Female,59.0,24.0,7.0,8.0,Standard,Quarterly,490.0,3.0,1.0
66903.0,61.0,Female,5.0,15.0,4.0,14.0,Standard,Quarterly,592.0,23.0,1.0
216820.0,34.0,Female,39.0,10.0,3.0,4.0,Premium,Monthly,639.01,7.0,1.0
152983.0,47.0,Male,9.0,28.0,7.0,1.0,Premium,Quarterly,667.0,11.0,1.0
122607.0,58.0,Female,20.0,27.0,5.0,7.0,Premium,Monthly,848.0,24.0,1.0
217110.0,57.0,Male,29.0,23.0,3.0,10.0,Premium,Monthly,561.95,25.0,1.0
156423.0,23.0,Female,17.0,26.0,2.0,26.0,Basic,Quarterly,786.0,21.0,1.0
209524.0,38.0,Male,8.0,18.0,5.0,9.0,Standard,Annual,256.8,18.0,1.0
85779.0,25.0,Male,15.0,29.0,0.0,25.0,Basic,Monthly,408.0,14.0,1.0
347064.0,22.0,Male,12.0,30.0,2.0,13.0,Premium,Annual,911.3,19.0,0.0
368697.0,46.0,Female,40.0,20.0,3.0,13.0,Basic,Annual,716.72,3.0,0.0
372131.0,43.0,Male,2.0,21.0,1.0,1.0,Standard,Annual,642.69,13.0,0.0
295962.0,39.0,Male,15.0,14.0,3.0,18.0,Premium,Quarterly,706.42,11.0,0.0
404580.0,47.0,Female,12.0,10.0,0.0,1.0,Premium,Quarterly,506.29,8.0,0.0
53913.0,28.0,Male,52.0,5.0,9.0,30.0,Standard,Quarterly,165.0,30.0,1.0
18118.0,39.0,Female,9.0,14.0,0.0,9.0,Basic,Monthly,395.0,21.0,1.0
347385.0,44.0,Male,45.0,13.0,2.0,16.0,Basic,Annual,525.53,3.0,0.0
37792.0,22.0,Female,50.0,12.0,4.0,15.0,Standard,Quarterly,178.0,24.0,1.0
886.0,58.0,Female,57.0,16.0,10.0,28.0,Basic,Quarterly,673.0,15.0,1.0
335681.0,45.0,Male,47.0,9.0,1.0,10.0,Standard,Quarterly,818.81,3.0,0.0
24602.0,50.0,Female,54.0,8.0,10.0,15.0,Standard,Annual,211.0,17.0,1.0
433736.0,18.0,Male,18.0,30.0,1.0,19.0,Standard,Quarterly,721.59,20.0,0.0
335117.0,29.0,Male,7.0,16.0,2.0,10.0,Standard,Annual,737.67,25.0,0.0
233618.0,39.0,Male,17.0,27.0,1.0,28.0,Standard,Quarterly,530.23,15.0,1.0
408701.0,19.0,Female,32.0,20.0,1.0,12.0,Standard,Annual,891.04,10.0,0.0
692.0,53.0,Female,32.0,3.0,4.0,13.0,Standard,Monthly,897.0,7.0,1.0
208621.0,24.0,Female,19.0,5.0,9.0,25.0,Premium,Quarterly,643.21,22.0,1.0
198794.0,45.0,Female,53.0,1.0,9.0,30.0,Premium,Monthly,136.0,23.0,1.0
253765.0,46.0,Male,1.0,6.0,8.0,30.0,Premium,Annual,799.52,21.0,1.0
102243.0,49.0,Female,1.0,16.0,0.0,13.0,Basic,Quarterly,791.0,28.0,1.0
282316.0,48.0,Male,29.0,1.0,4.0,12.0,Basic,Annual,570.66,16.0,0.0
288948.0,37.0,Male,57.0,17.0,3.0,13.0,Basic,Annual,576.93,15.0,0.0
343204.0,22.0,Male,28.0,25.0,1.0,12.0,Premium,Annual,681.54,18.0,0.0
183767.0,33.0,Female,58.0,14.0,6.0,20.0,Standard,Monthly,930.0,21.0,1.0
163740.0,30.0,Male,43.0,11.0,6.0,29.0,Premium,Monthly,526.0,24.0,1.0
376561.0,40.0,Male,23.0,27.0,4.0,5.0,Basic,Quarterly,575.29,17.0,0.0
138685.0,36.0,Male,51.0,10.0,8.0,22.0,Basic,Quarterly,333.0,11.0,1.0
380400.0,40.0,Female,23.0,19.0,1.0,13.0,Basic,Annual,869.75,2.0,0.0
305262.0,32.0,Male,28.0,27.0,2.0,6.0,Basic,Quarterly,742.81,9.0,0.0
422138.0,49.0,Female,12.0,14.0,4.0,4.0,Basic,Annual,592.52,14.0,0.0
243305.0,33.0,Male,48.0,28.0,10.0,3.0,Premium,Quarterly,487.49,27.0,1.0
64809.0,31.0,Female,35.0,27.0,8.0,17.0,Standard,Annual,702.0,14.0,1.0
309783.0,41.0,Male,52.0,6.0,1.0,14.0,Premium,Quarterly,954.04,29.0,0.0
171200.0,43.0,Male,6.0,24.0,5.0,16.0,Premium,Annual,951.0,1.0,1.0
121873.0,59.0,Male,39.0,18.0,4.0,14.0,Standard,Monthly,639.0,26.0,1.0
10630.0,39.0,Female,26.0,28.0,9.0,9.0,Standard,Annual,836.0,2.0,1.0
20118.0,58.0,Male,25.0,18.0,4.0,21.0,Standard,Quarterly,641.0,14.0,1.0
96645.0,25.0,Male,17.0,11.0,6.0,8.0,Standard,Annual,237.0,3.0,1.0
365039.0,45.0,Female,28.0,28.0,4.0,12.0,Premium,Quarterly,711.63,2.0,0.0
363955.0,42.0,Male,28.0,4.0,0.0,2.0,Premium,Quarterly,544.34,9.0,0.0
65624.0,21.0,Male,59.0,12.0,10.0,30.0,Basic,Monthly,748.0,7.0,1.0
173755.0,59.0,Male,57.0,15.0,8.0,8.0,Premium,Quarterly,181.0,10.0,1.0
206695.0,45.0,Female,27.0,30.0,6.0,20.0,Standard,Annual,904.58,11.0,1.0
33335.0,33.0,Female,35.0,26.0,6.0,7.0,Premium,Monthly,268.0,26.0,1.0
135992.0,40.0,Male,11.0,4.0,1.0,14.0,Premium,Annual,371.0,5.0,1.0
37971.0,34.0,Male,32.0,4.0,1.0,0.0,Standard,Annual,302.0,25.0,1.0
66797.0,31.0,Male,7.0,30.0,4.0,8.0,Standard,Quarterly,832.0,11.0,1.0
304439.0,48.0,Male,41.0,3.0,4.0,0.0,Standard,Annual,868.92,10.0,0.0
163546.0,65.0,Male,54.0,1.0,7.0,4.0,Basic,Annual,391.0,6.0,1.0
292434.0,41.0,Male,39.0,7.0,1.0,14.0,Basic,Annual,587.9,25.0,0.0
204532.0,43.0,Male,1.0,26.0,10.0,13.0,Basic,Monthly,899.02,19.0,1.0
442777.0,46.0,Male,13.0,14.0,4.0,16.0,Basic,Quarterly,738.32,3.0,0.0
27522.0,30.0,Male,8.0,1.0,2.0,30.0,Premium,Annual,418.0,3.0,1.0
169271.0,18.0,Female,15.0,3.0,8.0,28.0,Premium,Monthly,972.0,5.0,1.0
293304.0,41.0,Female,7.0,23.0,4.0,18.0,Premium,Quarterly,502.55,12.0,0.0
259398.0,45.0,Male,18.0,16.0,6.0,0.0,Standard,Annual,826.4,12.0,1.0
233125.0,35.0,Male,57.0,10.0,4.0,15.0,Basic,Annual,713.26,7.0,1.0
201151.0,43.0,Male,41.0,2.0,10.0,16.0,Basic,Annual,860.0,21.0,1.0
185311.0,55.0,Female,18.0,10.0,3.0,3.0,Standard,Monthly,229.0,19.0,1.0
203418.0,27.0,Male,32.0,1.0,1.0,4.0,Premium,Quarterly,106.0,25.0,1.0
255779.0,33.0,Male,25.0,16.0,6.0,7.0,Premium,Annual,299.32,15.0,1.0
317342.0,18.0,Male,6.0,26.0,1.0,9.0,Basic,Quarterly,989.16,24.0,0.0
181631.0,28.0,Male,51.0,28.0,0.0,12.0,Basic,Quarterly,353.0,22.0,1.0
146759.0,20.0,Female,51.0,28.0,3.0,12.0,Standard,Quarterly,798.0,28.0,1.0
39260.0,30.0,Male,31.0,30.0,3.0,23.0,Premium,Annual,456.0,24.0,1.0
84473.0,55.0,Female,59.0,15.0,0.0,7.0,Basic,Monthly,985.0,16.0,1.0
367049.0,42.0,Male,40.0,30.0,2.0,4.0,Premium,Quarterly,638.94,11.0,0.0
151954.0,52.0,Male,23.0,14.0,4.0,9.0,Standard,Monthly,492.0,7.0,1.0
94925.0,48.0,Male,32.0,24.0,9.0,20.0,Premium,Annual,423.0,28.0,1.0
367935.0,37.0,Female,27.0,23.0,1.0,19.0,Premium,Annual,662.28,12.0,0.0
172037.0,42.0,Female,51.0,20.0,2.0,4.0,Basic,Monthly,844.0,29.0,1.0
101855.0,36.0,Female,5.0,21.0,7.0,24.0,Standard,Annual,466.0,27.0,1.0
121237.0,18.0,Male,13.0,7.0,1.0,17.0,Standard,Annual,893.0,12.0,1.0
149776.0,64.0,Male,23.0,26.0,10.0,13.0,Standard,Monthly,426.0,20.0,1.0
62330.0,53.0,Male,7.0,18.0,7.0,25.0,Basic,Annual,495.0,27.0,1.0
320281.0,44.0,Male,47.0,9.0,3.0,1.0,Premium,Annual,909.5,7.0,0.0
299238.0,49.0,Female,26.0,6.0,0.0,16.0,Premium,Annual,846.47,11.0,0.0
21910.0,20.0,Female,9.0,15.0,3.0,17.0,Standard,Quarterly,370.0,7.0,1.0
77481.0,33.0,Male,60.0,26.0,0.0,1.0,Standard,Monthly,770.0,19.0,1.0
88450.0,57.0,Female,52.0,25.0,10.0,27.0,Standard,Monthly,639.0,28.0,1.0
269821.0,19.0,Female,23.0,10.0,1.0,5.0,Basic,Quarterly,670.19,14.0,0.0
226762.0,60.0,Male,23.0,12.0,2.0,0.0,Basic,Annual,212.79,29.0,1.0
257181.0,35.0,Female,5.0,21.0,7.0,23.0,Basic,Monthly,586.21,8.0,1.0
412745.0,28.0,Female,39.0,30.0,2.0,6.0,Standard,Annual,959.5,12.0,0.0
144536.0,55.0,Female,10.0,9.0,2.0,19.0,Standard,Annual,505.0,15.0,1.0
237212.0,23.0,Female,55.0,10.0,9.0,2.0,Premium,Monthly,452.46,30.0,1.0
288640.0,48.0,Male,11.0,24.0,0.0,1.0,Basic,Quarterly,632.2,21.0,0.0
230611.0,47.0,Female,50.0,17.0,10.0,18.0,Standard,Monthly,232.6,12.0,1.0
418218.0,35.0,Male,41.0,16.0,1.0,4.0,Standard,Quarterly,998.86,24.0,0.0
429561.0,31.0,Female,8.0,11.0,0.0,17.0,Standard,Quarterly,970.92,2.0,0.0
354071.0,43.0,Female,29.0,3.0,1.0,11.0,Basic,Annual,621.47,11.0,0.0
305946.0,47.0,Male,36.0,16.0,3.0,18.0,Premium,Quarterly,617.08,18.0,0.0
437170.0,46.0,Male,55.0,24.0,3.0,11.0,Premium,Annual,720.67,18.0,0.0
267625.0,39.0,Female,1.0,28.0,1.0,4.0,Standard,Annual,732.16,13.0,0.0
89281.0,38.0,Male,60.0,3.0,9.0,15.0,Basic,Annual,519.0,27.0,1.0
304597.0,30.0,Female,41.0,18.0,2.0,8.0,Standard,Annual,665.2,12.0,0.0
118775.0,48.0,Female,56.0,15.0,9.0,25.0,Basic,Quarterly,775.0,7.0,1.0
204041.0,50.0,Female,17.0,21.0,10.0,1.0,Premium,Annual,447.0,12.0,1.0
242984.0,50.0,Male,54.0,27.0,8.0,3.0,Basic,Monthly,821.12,14.0,1.0
442433.0,24.0,Male,33.0,16.0,2.0,5.0,Premium,Quarterly,588.96,25.0,0.0
24284.0,18.0,Female,53.0,29.0,3.0,7.0,Basic,Annual,292.0,12.0,1.0
48237.0,46.0,Male,33.0,23.0,7.0,7.0,Basic,Monthly,272.0,29.0,1.0
66890.0,23.0,Male,56.0,30.0,2.0,29.0,Basic,Monthly,952.0,7.0,1.0
96768.0,61.0,Female,29.0,1.0,2.0,2.0,Basic,Monthly,396.0,20.0,1.0
103361.0,28.0,Male,6.0,28.0,8.0,7.0,Premium,Quarterly,156.0,24.0,1.0
285393.0,22.0,Male,52.0,30.0,2.0,19.0,Basic,Annual,755.12,24.0,0.0
445314.0,50.0,Male,37.0,23.0,2.0,7.0,Basic,Quarterly,677.38,20.0,0.0
418403.0,20.0,Female,58.0,10.0,1.0,12.0,Basic,Annual,899.88,1.0,0.0
32324.0,58.0,Male,59.0,20.0,2.0,27.0,Premium,Monthly,205.0,9.0,1.0
193429.0,28.0,Female,8.0,5.0,8.0,12.0,Premium,Quarterly,547.0,30.0,1.0
443588.0,48.0,Male,47.0,24.0,4.0,15.0,Premium,Quarterly,577.57,21.0,0.0
85238.0,41.0,Female,25.0,18.0,5.0,2.0,Standard,Quarterly,699.0,9.0,1.0
329207.0,33.0,Male,24.0,24.0,1.0,5.0,Basic,Annual,932.14,6.0,0.0
336283.0,36.0,Male,45.0,4.0,1.0,19.0,Premium,Annual,786.52,25.0,0.0
111557.0,32.0,Male,4.0,20.0,0.0,2.0,Standard,Monthly,363.0,27.0,1.0
61201.0,30.0,Male,4.0,11.0,2.0,7.0,Standard,Quarterly,399.0,30.0,1.0
193306.0,45.0,Female,23.0,27.0,7.0,14.0,Basic,Monthly,897.0,11.0,1.0
163134.0,19.0,Female,12.0,14.0,3.0,16.0,Standard,Quarterly,801.0,28.0,1.0
398078.0,29.0,Male,26.0,16.0,1.0,13.0,Basic,Quarterly,705.32,19.0,0.0
321074.0,31.0,Female,5.0,19.0,0.0,3.0,Premium,Annual,712.29,8.0,0.0
346782.0,33.0,Female,46.0,10.0,1.0,16.0,Premium,Annual,596.09,12.0,0.0
274965.0,50.0,Male,57.0,28.0,4.0,12.0,Premium,Annual,565.68,17.0,0.0
333306.0,42.0,Male,4.0,16.0,3.0,10.0,Premium,Quarterly,738.96,29.0,0.0
388025.0,31.0,Male,29.0,9.0,2.0,8.0,Premium,Annual,883.85,19.0,0.0
424415.0,35.0,Male,32.0,23.0,2.0,7.0,Standard,Annual,793.6,6.0,0.0
420906.0,29.0,Male,18.0,17.0,0.0,0.0,Premium,Quarterly,891.09,3.0,0.0
332210.0,40.0,Female,43.0,13.0,0.0,1.0,Standard,Annual,920.52,8.0,0.0
6262.0,63.0,Male,51.0,23.0,8.0,9.0,Basic,Quarterly,354.0,4.0,1.0
330761.0,34.0,Female,6.0,18.0,1.0,0.0,Premium,Annual,552.73,12.0,0.0
116361.0,34.0,Male,30.0,23.0,6.0,3.0,Premium,Annual,929.0,13.0,1.0
258932.0,51.0,Male,2.0,6.0,7.0,29.0,Basic,Quarterly,833.72,11.0,1.0
342333.0,27.0,Male,53.0,26.0,0.0,2.0,Premium,Quarterly,642.88,15.0,0.0
126435.0,52.0,Female,37.0,25.0,9.0,6.0,Premium,Monthly,230.0,26.0,1.0
449082.0,38.0,Male,30.0,29.0,0.0,6.0,Standard,Annual,797.31,13.0,0.0
427280.0,40.0,Male,60.0,16.0,4.0,1.0,Standard,Quarterly,738.98,30.0,0.0
352143.0,20.0,Male,36.0,16.0,2.0,2.0,Basic,Annual,768.76,15.0,0.0
163317.0,25.0,Male,14.0,29.0,6.0,11.0,Basic,Annual,535.0,24.0,1.0
10784.0,52.0,Male,18.0,9.0,4.0,19.0,Standard,Annual,251.0,27.0,1.0
434588.0,37.0,Male,55.0,6.0,2.0,15.0,Standard,Quarterly,930.29,16.0,0.0
77904.0,55.0,Female,8.0,2.0,0.0,16.0,Premium,Quarterly,787.0,28.0,1.0
194594.0,64.0,Female,4.0,8.0,0.0,23.0,Standard,Monthly,899.0,3.0,1.0
287656.0,24.0,Male,56.0,24.0,1.0,17.0,Premium,Annual,862.81,22.0,0.0
